"","Open","High","Low","Close","Volume","Unadj.Close","Div","Split","Adj.Div"
"9251",96.2542581399276,97.623729292325,95.2271547756296,96.6455356120412,9077190.10965572,123.5,NA,NA,NA
"9252",95.5206128797148,96.1075290878851,93.9065933072465,93.9555029912607,11214036.8733698,120.0625,NA,NA,NA
"9253",94.6891482514735,95.6673419317573,93.6131352031613,94.6891482514735,8488221.88014023,121,NA,NA,NA
"9254",94.6891482514735,94.7380579354877,90.3850960582247,92.1458446827356,13492854.4990911,117.75,NA,NA,NA
"9255",92.3414834187924,93.9065933072465,91.3632897385086,93.8087739392181,8998729.16521604,119.875,NA,NA,NA
"9256",95.4717031957006,96.4498968759844,93.1729480470336,95.4717031957006,8223959.28551276,122,NA,NA,NA
"9257",95.6673419317573,96.0586194038709,93.1729480470336,93.270767415062,10293079.1753619,119.1875,NA,NA,NA
"9258",93.2218577310478,93.270767415062,90.0427282701254,91.0698316344234,18196805.3553928,116.375,NA,NA,NA
"9259",89.9938185861112,90.0427282701254,86.9125084932172,88.8199861697706,22832773.7647208,113.5,NA,NA,NA
"9260",88.8199861697706,91.3143800544944,88.5265280656855,89.4069023779409,10001981.4042974,114.25,NA,NA,NA
"9261",89.2112636418841,89.8959992180828,86.0810438649759,86.0810438649759,10574209.5951784,110,NA,NA,NA
"9262",86.7168697571604,86.7657794411746,82.1682691438407,82.2171788278549,19187151.1524736,105.0625,NA,NA,NA
"9263",83.3421015601812,83.9290177683515,81.9237207237697,83.7333790322948,18118216.6243987,107,NA,NA,NA
"9264",83.2931918761671,85.2006695527205,81.2878948315852,84.4181146084934,17788782.8869956,107.875,NA,NA,NA
"9265",84.5159339765218,85.2984889207489,81.9237207237697,83.7333790322948,12367566.1004985,107,NA,NA,NA
"9266",83.7333790322948,84.9072114486354,82.51063693194,83.8311984003232,11736811.6676739,107.125,NA,NA,NA
"9267",85.0050308166637,88.4776183816713,83.7333790322948,83.7333790322948,14537892.9414816,107,NA,NA,NA
"9268",72.777609813116,72.777609813116,69.6473900362078,71.2124999246619,88740989.3864922,91,NA,NA,NA
"9269",73.3645260212863,74.049261597485,72.3863323410025,73.5112550733289,34079012.849815,93.9375,NA,NA,NA
"9270",73.7558034933998,74.4405390695985,72.0928742369173,73.4623453893147,17590330.3679161,93.875,NA,NA,NA
"9271",74.2449003335418,75.1252746457972,74.049261597485,74.7339971736836,14526008.7919166,95.5,NA,NA,NA
"9272",74.7339971736836,74.7829068576978,72.6308807610734,72.777609813116,12614321.9371647,93,NA,NA,NA
"9273",73.9514422294566,74.5872681216411,73.7558034933998,74.2938100175559,12071612.4403644,94.9375,NA,NA,NA
"9274",75.9078295900242,77.4729394784783,75.3209133818539,76.8860232703081,14156833.4360758,98.25,NA,NA,NA
"9275",77.0816620063648,77.3262104264358,75.4187327498823,75.7121908539675,12205916.109104,96.75,NA,NA,NA
"9276",75.7121908539675,75.7611005379817,73.3156163372721,74.1959906495276,14191208.0192261,94.8125,NA,NA,NA
"9277",75.0274552777688,75.076364961783,73.1688872852295,73.8536228614282,13250315.6187222,94.375,NA,NA,NA
"9278",73.9025325454424,73.9025325454424,70.4299449804349,71.6526870807896,21337287.7178516,91.5625,NA,NA,NA
"9279",72.5819710770593,72.7287001291018,70.5766740324774,70.6255837164916,17554805.7057756,90.25,NA,NA,NA
"9280",70.9155145494562,73.6091287070668,70.9155145494562,73.6091287070668,10875873.2824553,93.9375,0.12,NA,0.12
"9281",74.4906751586484,74.833498778708,72.1888594239631,73.3642546927386,12188920.936295,93.625,NA,NA,NA
"9282",74.1478515385889,76.0578688503491,73.7560531156637,76.0088940474835,11077507.5805471,97,NA,NA,NA
"9283",76.4006924704087,76.4006924704087,74.3437507500515,74.4417003557828,9121399.65576771,95,NA,NA,NA
"9284",75.2252972016331,75.4211964130957,72.8745066640821,75.1273475959019,12338487.6434872,95.875,NA,NA,NA
"9285",75.2252972016331,75.519146018827,73.5601539042012,73.7070783127981,7988036.23718956,94.0625,NA,NA,NA
"9286",74.1478515385889,74.4417003557828,72.8745066640821,74.1478515385889,10895143.3957539,94.625,NA,NA,NA
"9287",74.3437507500515,74.3437507500515,72.5806578468882,73.4622042984699,10662498.2530822,93.75,NA,NA,NA
"9288",73.6581035099325,76.9883901047964,73.3152798898729,76.7924908933338,23890473.9077719,98,NA,NA,NA
"9289",77.5760877391842,82.3756184200175,77.0863397105277,81.4450971655703,25112913.7441146,103.9375,NA,NA,NA
"9290",82.6694672372114,84.9712829718968,81.8368955884954,84.530509746106,17459998.8150194,107.875,NA,NA,NA
"9291",85.2651317890907,86.0977034378067,83.0612656601366,83.1102404630022,13610570.3544867,106.0625,NA,NA,NA
"9292",82.2776688142863,82.2776688142863,79.7799538681383,81.8858703913611,12392086.6341192,104.5,NA,NA,NA
"9293",83.012290857271,83.0612656601366,81.5920215741672,82.2776688142863,3966835.77334569,105,NA,NA,NA
"9294",82.2286940114206,82.2286940114206,81.0043239397794,81.6409963770328,7245690.21693631,104.1875,NA,NA,NA
"9295",81.2491979541077,81.8858703913611,80.0248278824665,80.7594499254512,7349059.69886946,103.0625,NA,NA,NA
"9296",80.367651502526,81.8368955884954,80.1227774881978,81.0410613107034,6810134.60972911,103.421883,NA,NA,NA
"9297",81.0532987426451,83.3061396744648,81.0043239397794,82.4858054576905,7933799.16333575,105.265617,NA,NA,NA
"9298",86.048728634941,88.4484939753577,84.5794845489716,87.6648971295074,18734506.2422619,111.875,NA,NA,NA
"9299",88.546443581089,91.2890325415652,88.1546451581638,90.8972341186401,12670163.3021838,116,NA,NA,NA
"9300",91.6808309644904,93.394949064788,90.4564608928492,91.3869821472965,14453988.7570746,116.625,NA,NA,NA
"9301",91.0931333301026,94.8152183478918,90.5054356957149,92.6848144232361,10387739.617771,118.28125,NA,NA,NA
"9302",94.4234199249666,95.6967647994734,87.9587459467013,88.8402923982829,21239238.1211531,113.375,NA,NA,NA
"9303",87.4689979180448,87.713871932373,84.2856357317778,85.4120561976876,16065404.1254325,109,NA,NA,NA
"9304",84.7264089575686,88.3505443696264,83.5020388859274,85.9630164611514,9105702.80851119,109.703117,NA,NA,NA
"9305",86.3425774521349,86.3425774521349,83.7469129002557,85.6079554091502,9491998.3909947,109.25,NA,NA,NA
"9306",84.4325601403747,84.5794845489716,81.8858703913611,83.8448625059869,12044331.278233,107,NA,NA,NA
"9307",84.6284593518373,85.9507790292097,82.865366448674,85.5589806062846,9089240.2613885,109.1875,NA,NA,NA
"9308",86.7343758750601,87.028224692254,85.1182073804938,86.195653043538,9796874.55437531,110,NA,NA,NA
"9309",85.4610310005533,86.5384766635975,84.4325601403747,85.5712180382262,6171923.77127518,109.203117,NA,NA,NA
"9310",85.0202577747625,86.2936026492693,84.6774341547029,86.2936026492693,6091780.5186159,110.125,NA,NA,NA
"9311",86.0977034378067,86.4405270578662,84.6284593518373,84.6284593518373,5111812.30656077,108,NA,NA,NA
"9312",85.5100058034189,86.5384766635975,84.7753837604342,85.1182073804938,5779374.97321794,108.625,NA,NA,NA
"9313",85.9507790292097,86.195653043538,84.7264089575686,85.9997538320754,4773755.81564607,109.75,NA,NA,NA
"9314",85.8528294234785,86.7833506779257,85.4610310005533,86.048728634941,5210715.20594126,109.8125,NA,NA,NA
"9315",86.5384766635975,86.5874514664632,85.216156986225,85.4120561976876,3424337.4181632,109,NA,NA,NA
"9316",85.9507790292097,86.5874514664632,85.0692325776281,85.216156986225,4383759.35047606,108.75,NA,NA,NA
"9317",85.5589806062846,85.8038546206128,83.5510136887931,84.530509746106,3662980.54311998,107.875,NA,NA,NA
"9318",88.1056703552982,90.8972341186401,87.6648971295074,90.8972341186401,13205387.5086376,116,NA,NA,NA
"9319",89.3300404269394,89.7218388498645,86.881300283657,87.8118215381043,10500042.2648094,112.0625,NA,NA,NA
"9320",88.4974687782234,93.8357222905788,87.86079634097,90.8972341186401,16249682.5598911,116,NA,NA,NA
"9321",92.4644278103407,93.1990498533254,88.9382420040142,89.3300404269394,10173471.2718873,114,NA,NA,NA
"9322",91.876730175953,92.4154530074751,86.6854010721945,88.9382420040142,15131122.6720589,113.5,NA,NA,NA
"9323",91.876730175953,93.541873473385,90.4074860899836,92.4644278103407,10899099.5117291,118,NA,NA,NA
"9324",92.3664782046095,94.9131679536231,91.3869821472965,93.2480246561911,10047641.2605465,119,NA,NA,NA
"9325",93.7377726848476,95.5988151937421,92.6603270218033,93.6398230791163,8682781.24909581,119.5,NA,NA,NA
"9326",93.9826466991758,94.8152183478918,90.7013349071775,92.6603270218033,10834270.2563933,118.25,NA,NA,NA
"9327",94.7662435450261,96.6272860539207,92.0726293874156,93.7377726848476,13982445.2561573,119.625,NA,NA,NA
"9328",93.7867474877132,93.8357222905788,90.1136372727897,90.7013349071775,9754888.67838024,115.75,NA,NA,NA
"9329",90.5544104985805,95.5988151937421,88.3015695667608,93.6398230791163,11019059.1574293,119.5,NA,NA,NA
"9330",96.3824120395925,97.7537065198306,93.2480246561911,93.2480246561911,22694578.3334564,119,NA,NA,NA
"9331",95.5008655880108,96.3824120395925,93.9826466991758,95.2070167708169,10041770.8949058,121.5,NA,NA,NA
"9332",95.5008655880108,96.2844624338612,91.3380073444309,95.2070167708169,8294060.95036943,121.5,NA,NA,NA
"9333",91.4849317530278,93.6398230791163,90.8972341186401,93.3459742619224,8852639.00274152,119.125,NA,NA,NA
"9334",93.2969994590567,93.9826466991758,90.8972341186401,91.4849317530278,6246962.35815999,116.75,NA,NA,NA
"9335",92.4644278103407,92.8072514304003,87.4689979180448,88.9382420040142,10623575.1765518,113.5,NA,NA,NA
"9336",88.3505443696264,89.4769648355363,86.2446278464036,87.4200231151791,8511264.4790734,111.5625,NA,NA,NA
"9337",87.2730987065822,88.3995191724921,85.9018042263441,87.9587459467013,7915677.59983636,112.25,NA,NA,NA
"9338",88.0566955524326,88.8892672011485,85.5100058034189,86.195653043538,9322013.02070463,110,NA,NA,NA
"9339",87.7628467352387,90.7503097100431,86.4895018607319,88.9382420040142,9836308.09748314,113.5,NA,NA,NA
"9340",90.1136372727897,92.0726293874156,89.379015229805,91.7787805702217,7929843.04736053,117.125,NA,NA,NA
"9341",92.6113522189377,92.8072514304003,89.9667128641928,90.6033853014462,6898062.47769446,115.625,NA,NA,NA
"9342",90.8972341186401,91.5828813587591,88.6443931868203,89.4279900326706,7375603.96089674,114.125,NA,NA,NA
"9343",91.7283065167793,93.3461761667278,91.1399902804344,93.1990971076416,6966023.96265884,118.8125,0.12,NA,0.12
"9344",93.3461761667278,93.9344924030728,91.777332869808,92.0714909879805,6851799.68012417,117.375,NA,NA,NA
"9345",92.3166227531242,93.4442288727853,91.6792801637506,93.4442288727853,5668634.98569969,119.125,NA,NA,NA
"9346",93.3952025197566,93.689360637929,89.865305101687,90.5026476910607,7329476.45094719,115.375,NA,NA,NA
"9347",90.9929112213482,91.2870693395206,89.8162787486583,91.0419375743769,5792802.89997288,116.0625,NA,NA,NA
"9348",90.8948585152907,92.1205173410092,89.3260152183709,91.8753855758655,6600404.27258133,117.125,NA,NA,NA
"9349",91.3851220455781,92.0224646349518,90.4045949850032,90.7968058092332,5057101.63378134,115.75,NA,NA,NA
"9350",91.3851220455781,93.2481234606704,90.7968058092332,91.5812274576931,6676893.74749294,116.75,NA,NA,NA
"9351",90.4045949850032,90.9438848683194,87.4630138032786,88.2474354517385,9782238.94644627,112.5,NA,NA,NA
"9352",87.8552246275086,88.9828307471697,85.3058542700139,87.0708029790487,9758527.20922367,111,NA,NA,NA
"9353",86.6785921548187,86.6785921548187,85.1097488578989,85.3058542700139,9478703.21350535,108.75,NA,NA,NA
"9354",85.3548806230426,87.0708029790487,84.8646170927552,86.6785921548187,11616201.5899104,110.5,NA,NA,NA
"9355",86.1883286245313,86.1883286245313,82.3152467352605,84.717538033669,13146246.053059,108,NA,NA,NA
"9356",82.0701149701168,83.5409055609791,81.5308250868006,81.9720622640593,10810384.9717165,104.5,NA,NA,NA
"9357",82.805510265548,82.805510265548,79.1775601414209,80.5993243792545,13366408.2583463,102.75,NA,NA,NA
"9358",80.0110081429096,82.7564839125192,78.4911911990185,78.6382702581048,13778049.115829,100.25,NA,NA,NA
"9359",78.8343756702197,82.7074575594905,78.0499540217598,80.893482497427,14268984.0623033,103.125,NA,NA,NA
"9360",84.129221797324,86.2863813305888,83.1977210897779,84.717538033669,12955787.2605291,108,NA,NA,NA
"9361",86.23735497756,87.0708029790487,79.2265864944497,80.8444561443982,13701049.7110846,103.0625,NA,NA,NA
